Lättillgängligt. Bra information.,2
Agilokliniken har hjälpt mig och min familj ett antal gånger med största framgång. I mitt yrke som målare har dom vart ovärderliga. // Johan,2
Hon som skulle utföra sin behandling på mig misslyckades. Erbjuder sig att boka in en tid veckan därefter. Tar ändå betalt för det misslyckade besöket!,0
Jag är inte nöjd med kvaliteten på utfört arbete av utvändig fönsterputsning.,0
"Verkstadsärende. Uselt. Ev. Garanti jobb, uselt förklarat av felkoder. Nonchalant bemötande. — — —",0
"Trevlig atmosfär, bra service och god mat. Inte lång väntetid på mat",2
"Försåld sommarstuga för en huvudman till mig. Jag uppfattade honom som oproffsig. Han beklagade sig över hur mycket jobb han lagt ner på den försäljningen jämfört med andra. Köparna var inte heller nöjda med honom,",0
"Mest oseriösa jag varit med om. De driver räkningar till kunder som slutat träna och tvingar inkasso på dem med påtvingade fortsättningsavtal. Borde få näringsförbud, och får det säkert med tiden.",0
Bra med bekräftelse och påminnnelse-Mail gällande bokningen. Bra service och god mat. Lite trångt i lokalen men mysigt.,2
Trevligt och proffsigt bemötande! //Björn,2
We booked a deep clean because we were moving out.,2
Bra. Dyrt. Tydlig info från meconomen. Felsökning ska inte behöva kosta 1500kr.,0
Jag önskade en snabb och smidig affär vilken han levererade. Kompetent och vänlig. Kan starkt rekommendera Alex Baz.,2
Supertrevlig och kunnig personal! Jag gjorde en microdermabrasion hos Daniella och min hy har aldrig varit så här bra! Rekommenderar stark Renew Skin Clinic,2
"Slarvigt, var dammigt och vissa saker till och med förstörda. Rekommenderar INTE!",0
För hög ljudnivå. Att göra check på ljudnivån på flera ställen i lokalen behövs. Lite justering neråt kan göra mycket. Den alldeles för höga inställningen på ljudet drog ner helhetsupplevelsen.,0
Professionellt bemötande i en lugn och trygg miljö. Personalen var fantastisk och man kände sig omhändertagen från första stund.,2
Vi är mycket nöjda med hela renoveringen av kök mm som VNP gjorde hos oss. Mycket trevliga och proffsiga och snabba.,2
"Jag behövde akut hjälp med min bil lör eftermiddag 2h innan stängningen, trodde det var hjulager, men det visade sig vara fjäder för stötdämpare efter en noggrann koll.",2
Varning för detta företag. Ospecificerade fakturor och utför arbeten som inte beställts.,0
Det gick snabbt men blev tyvärr lite slarvigt. Ränder efter att vatten runnit syntes i solen några dagar senare.,0
"Professionellt bemötande, god mat, men det hela förstördes av att det luktade mkt otrevligt från toaletten (urin).",0
"Trivsamt, sakligt, bra samtal om den nya bilen och om vår gamla. Det ingav oss stort förtroende. Och bilen vi köpte överträffar våra förväntningar! Tack Rezan!",2
Härligt att komma hem till nyputsade fönster! Jättenöjd med både kundtjänst och putsningen.,2
Hej!  Snabb och bra service.  Trevlig personal. Jag kommer tillbaka.,0
"Tyvärr helt smaklös sushi, har också varit med om att få vänta 1 timme under lunchtid - ""din sushi är nästa"" hela tiden...",0
Har haft problem länge med min rygg efter ett besök hos en annan kiropraktor blev rekomenderad att besöka Access rehab i sjöstaden när jag fick ryggskott och de har på kort tid gjort underverk !  super trevlig och mkt kunnig personal som genuint bryr sig :) ,2
Fakturan var bra mycket högre än den uppskattning vi fick i offerten.,0
Det blev inte bra alls. Flyttstädning som inte blev godkänd av hyresvärd... städpersonalen tog dessutom med mina städredskap och rengöringsmedel. Rekommenderas ej!,0
"kunnig, lättsam , snabb med besked , trevlig, proffesionell",2
Bra hjälp med design och bemötande. Husnumret blev perfekt. Kommer att kontakta igen för ny skylt.,2
Jag tyckte inte att han var hjälpsam och ttevlig person. Jag tror att jag skulle gjort en bättre affär om det var en annan mäklare.,0
"Årligt tandläkarbesök. Bra bemötande, fick dock inte träffa ordinarie tandläkare. ",2
"Snabb, flexibel och effektiv flytthjälp. Vi var super nöjda - tusen  tack!",0
"Jag kan varmt rekommendera L&E. Jättebra bemötande, snabbt och bra resultat!",2
Man får massa irriterade meddelanden om att ge omdömen på reco. Stor säkert i något finstilt men inget man kan uppfatta.,0
Utvändig rekond. Bemötande mycket bra.  Nöjd kund👍,2
Bara positiva erfarenheter både som köpare för fem år sedan och som säljare idag!,2
En vecka sedan aviseringen om att mina paket är på väg. Därefter har jag inte hört något ytterligare och inga paket har dykt upp förutom en faktura!,0
Fin butik.  En underbar personal.  Hitta jätte fina glasögon.  Kommer alltid att komma tillbaka. Mvh Carina,2
10/10 skulle byta stabilisatorstag igen,2
Vi har haft veckostädning i snart tio år och är mycket nöjda. Förbättringarna under senare år med städprodukter och möjligheten att boka själv på nätet har gjort tjänsten ännu bättre.,2
Bra service och mottagande,2
"Otroligt dålig kundupplevelse. Köpte ett halsband fr Efva Attling, som enligt butiken fanns på lager. Trots detta tog det tre veckor innan halsbandet skickades.",0
"De fixar ett fel, men orsakar ett annat, som de inte vill kännas vid då jag hann lämna verkstaden innan jag upptäckte felet. Oerhört dålig kund och reklamationshantering så nu gör jag som många andra och anmäler som till ARN.",0
Inget fel på bemötande men det objekt hon visade förespeglas i hennes objektbeskrivning som fräscht vilket var falskt. Det var ett renoveringsobjekt i stora drag. Vill inte rekommendera Annika Månsson till mina vänner. Tack,0
"Vi beställde både flyttstädning och fönsterputs av Service Lösningar. Offerten var tydlig, vi fick snabbt svar vid funderingar. Städningen/fönterputsen var jättebra utfört. Prisvärt! Kan verkligen rekommendera Service Lösningar",2
Bra produkter i stort utbud. Snabb leverans och smidig funktion med onlinechat. Alla som har skägg bör verkligen besöka Beardshop.se,2
"1. Ren tur att jag kom i kontakt med Finnholm Byggservice AB 2. Jag blev bemött på mycket positiv sett 3. Jag fick förstklassig service,punktliga, snabba, professionella... 4. Varmt rekommenderar Finnholm Byggservice AB",2
Lämnade in bilen på service men när den kom tillbaka läckte den olja. Så bilen är nu bärgad...,0
Det som skulle repareras på bakdörr ordnades inte. Så nu måste jag boka in ytterligare en tid för service. Men ni får gärna ordna ny tid. Mvh Patrik,0
Inte bra. Inte bra. Inte bra. Inte bra. Inte bra.,0
Mycket trevligt bemötande när vi träffades. Vi började med mailkontakt då jag inte bor i närheten men de uppgifter jag fick stämde till punkt och prick. Inga överraskningar.,2
"Allt var mycket bra, proffsigt och personligt. Vi är mycket nöjda och kan varmt rekommendera September fastighets förmedling.",2
Sämsta tänkbara kundbemötande om nu uteblivna svar kan kallas kundbemötande.....slut annonserat!,0
"Har regelbunden hemstädning. Det är ganska dyrt, men fungerar mycket bra. Samma städerska kommer punktligt varje gång om jag inte fått meddelade om att hon ersätts av någon annan. Ett extra uppdrag förra året med städning av sommarstuga fungerade inte fullt så bra, men det var nog rätt krångligt.",2
Maten var bra. Showen en fullkomlig katastrof. Riktigt besviken.,0
Linda gav oss mycket bra service och vi rekommenderar henne varmt.,2
Inte bra och de kunde ej laga mobilen till fullo och verkade inte vara engagerad.,0
Med tanke på att jag har beställt sängkläder den 27 /12-15 och i skrivande stund 17/1-16 fortfarande inte fått min beställning så känner jag mig inte så nöjd.,0
"Bra sängar. Trevlig personal i butik, men lite bökigt med leveransen. Försenad 1 vecka. Vid leverans saknades fyra ben samt alla skruvar till benen. Det tog en månad att få benen levererade och monterade. Pga strulet med leveransen blir betyg lågt. Fick 250kr i presentkort som plåster på såret.",0
I börja var det bra bemötande och allt gick som det ska men sen när säljare  hittade köpare så vår det Värsta jag har varit med om.,0
Fel sökning på piaggo moped fick betala 6900 felet inte hittat.Det tog lång tid personal har ingen kompetens väldigt otrevliga.,0
"Då dom är oseriösa, och sedan påstår saker som ej är bekräftat så kan jag inte rekommendera dessa. Då dom jobbar med telefonförsäljning och själva inte har koll på företag eller person bor eller finns. Då undrar jag hur dom kan vara en ""bevakningstjänst""",0
Hej! Jag vill tacka Madeleine för ett gott samarbete en helt otrolig ödmjuk människa . Som Också har varit ett stort stöd i detta uppbrott . Tack Madeleine för allt du gjort Kram Pia,2
"Jätte trevlig personal, mysig miljö och välkomnande! Maten är toppen det jag ätit hittills..",2
Upplevde att jag man var helt ointresserad av min upplevelse som kund. Dyr klippning för bedrövligt omhändertagande. Själva klippningen var varken bra eller dålig. Ordinär.,0
"God information om produkterna - hela bemötandet och behandlingen gav mycket seriöst intryck. Förutom behandlingen köpte jag ett ""startkit"", som jag hittills är mycket nöjd med.",2
Beställde storstädning men vid min besiktning hade de inte utflört merän  hälften av göromålen. Efter klagomål blev städningen utförd till belåtenhet.,0
"Bra bemötande, tydlig med vad som ska göras och vad det kommer att kosta, fantastiskt snabba och fin överraskning i bilen när man hämtade den",2
Fungerar bra o effektivt och jag får el till bra pris!,2
Högsta betyg till vår mäklare Annika Månsson för fantastisk service jobb och trevligt bemötande,2
Vi tre syskon är helt nöjda från start till mål.Bättre service kan man inte få.,2
Nytt tak beställt till villa. Leverans i Augusti men nya taket läcker in. Har inte fått någon återkoppling trots 3 mail och flera telefonsamtal.,0
"Jag har både köpt städtjänster, snickar jobb och köpt förbrukningsmaterial. Alltid ett bra bemötande och en hög servicenivå. Rekommenderar verkligen AM Berglund.",2
Riktigt usla i Malmö. Otrevlig bemötande av en utländsk tjej som tog emot. Två män som skulle besiktiga bilen hälsar inte ens. Jävla skit firma VARNING,0
Jag och min sambo köpte en villa genom Svensk Fast med Eleonor som mäklare. Hon bemötte oss väldigt väl och återkopplade alltid när hon lovat! Utmärkt!!,2
"Ok, ärr bildning efter behandlingen av pigmentfläckar på händerna, som jag ska nog leva med!",0
Supersnabbt lampbyte - toppen!,2
Kan inte lämna omdöme när jag får en faktura att betala men inte ett ljud om leverans. Men tydligen ska man betala för att få leveransstatus. Dåligt,0
Hittade inte felet och skulle börja laga en massa andra saker. Tog bilen till fb annan verkstad sen och de fixade felet för halva beloppet.,0
Var än en gång på Stalands möbler på söder och blev så besviken på bemötandet från personalen IGEN. de behöver verkligen jobba på sin service. Går till Svenssons i lammhult i sickla istället för där får man bra service!,0
De tog betalt för varor som inte fanns med i leveransen och har ännu inte fått något svar från kundtjänst.,0
"Hej! Camilla var duktig, lugn o förtroendegivande som mäklare. Det var första gången för mig som investerare, jag skulle inte bara sätta mig in i det specifika köpet utan även marknaden. Camilla förklarade bra, informativ o svarade på samtliga av mina frågor.",2
Enligt läkaren jag gick till före och efter Access sade den att ni var på helt fel spår med er ordination.,0
Otroligt serviceinriktad och proffesionell. Vi är mycket nöjda av bemötandet från början till slut och en smidig bilaffär.,2
"Bra service, kan varmt rekommendera dom. Trevlig personal och bra bemötande!!!!! Med vänlig hälsning, L8",2
Vi hade badrum redone. Bra service och mycket pbavo chefer att hantera och hitta de rätta lösningarna. mycket professionell,2
Supernöjda. Verkligen bra städat. Vi kommer att rekommendera er!,2
Största problemet med Nelly är att det inte går att få kontakt med dem! URUSEL kundtjänst vilket gör att man känner sig hjälplös som kund.,0
"Hon har varit mkt bra, expeditiv, snabb o tillmötesgående. En positiv person som jag upplevde kan sin sak.",2
"Köpt en lägenhet för 4,3 msek. Philip var extremt professionell genom hela processen. Påläst, trevlig, snabb och hjälpsam.",2
Dåligt min lille bror som fyllde år fick inte ens komma in o han var inte så berusad dåligt:),0
Blev trevligt bemött och fick ungefär det kontrakt som jag hade förväntat mig.,2
Urusel kundservice. E-handel 2020 med denna extremt låga nivå på service är skrämmande. Oseriösa helt enkelt. Håll er borta.,0
Slarvigt utförd massage,0
"Åt lunch på Soft, men kommer inte gå dit igen. Bemötandet var trist i serveringen. Maten var okej, men väldigt flottig. Tre timmar efter kändes det fortfarande som det låg en hel melon i kistan.",0
Vi hade Date night och firade 21 år ihop och fick lysande service. Såå nöjda. Tack.,2
"Var på wallmans salonger. 4 rätters middag och show. Jätte bra bemötande, trevlig personal. maten kunde ha varit av bättre kvalitet. Bra service annars",2
Skulle rekommendera GoService. Mycket söt och hjälpsam över telefon och lika trevliga lastare.,2
"Josephine är fantastiskt noggrann, duktig och lyssnar noga på vilket resultat jag som kund är ute efter. Jag har gått hos henne i många år och jag kommer inte att byta. Jag kan varmt rekommendera henne! ❤️",2
Generellt som mäklare var det inget att anmärka angående Adam. Dock gjorde han en stor miss angående överlåtelse av parkering i brf varför det låga betyget.,0
"Fantastiskt bemötande samt utförande av jobb. Håller de dem  lovar, resultaten är i sin helhet professionellt. Rekommenderas varmt!",2
"Jag köpte nya kolfilter till fläkten. Det tog lite tid att få det jag beställt, men annars fungerade allt bra.",2
Allt har gått mycket bra. Trevligt och duktiga killar som putsade fönstren. Tack!,2
Ringde tre gånger ang. en krånglande båtmotor jag ville ha hjälp med. Samtliga tre gånger sa de att de skulle återkomma så snart som möjligt. De återkom aldrig. Oseriöst.,0
"Otroligt bra service! Trevlig kundservice, effektiv och professionell flytt, perfekt städning. Kan absolut rekomendera Kvalitetsflytt.",2
"Väldigt nöjd med min erfarenhet av Fastighetsbyrån och Kim Ekholm. Vi hade en bra dialog från början till slut när jag sålde min etta, och han fick processen att kännas enkel. Jag rekommenderar honom varmt till alla som vill flytta!",2
"Trevlig miljö och personal. Mycket bra meny. Tog tonfisk till huvudrätt och den var nästan kall, inte ens ljummen, vilket var en besvikelse.",2
"Rola är grym! Inte bara trevlig och serviceminded utan hennes maskiner är jättebra och hon vet vad hon gör. Hon är erfaren, ärlig och utför inte något hon inte själv kan stå för. Supernöjd😊 ",0
"Köpte en fin liten Peugot hos Haninge Bilpark. Bemötandet av Jonas var toppen och jag kommer definitivt att återvända, men det lär dröja ett tag eftersom min bilverkstad säger att bilen jag köpt är i perfekt skick! Mvh Leila",2
Celia har verkligen ett Fantastiskt bemötande och en förmåga att vara flexibel  i alla situationer som kan uppstå i en fastighetsaffär!,2
"Alltid ett proffesionellt trevligt bemötande med fantastiska resultat. Fräsch , rent lokal med de senaste maskinerna. Man känner alltid att man är i säkra händer med rätt kompetens. Centralt och bra kommunikation. Rekommenderar starkt!",2
"Flytt från Tumba till Kalmar, samt flyttstädning. Bra tidigt bemötande och hjälpsamt under hela tiden. Upplevde dem som seriösa och professionella.",2
"Trevlig personal men däckbytet tog nästan 2 timmar eftersom ett par taxichaufförer som kom in efter mig fick hjälp först. Ägaren sade till tre gånger sista timmen att ""den är snart klar"" och tvättade av bilen som ursäkt men jag och min son hade hellre suttit en timme kortare i väntrummet.",0
En pärla till bilverkstad. Har 100% förtroende för dem. svårt att hitta en sån verkstad.,2
"Köpte Brax byxor och tröja och kofta. Fick bra hjälp. Man tog fram det jag letade efter. Trevligt och bra bemötande. Köper  oftast mina långbyxor där. Skulle gärna se modeller med vidare, raka långbyxben. Blev ett bra köp. Kommer fler gånger.",2
Inte speciellt gott och ointresserad personal,0
"Seg och dålig suport, dåligt med utrymme på privatpaketet. Många driftproblem, Rekommenderas inte",0
"Det fungerade bra - bilarna var skapliga och banan var kul att köra på, ett proffsigt arrangemang.",2
Mycket bra utfört arbete och välkommande. Tack.,2
"Sanna är trevlig, förtroendeingivande och stöttande, det har varit jätteskönt att ha henne som mäklare!",2
Målning av bostadshus. Blev mycket bra!,2
"Jag köpte en jordbruksfastighet. Mäklaren var jättebra, överträffade förväntningarna. Pålitlig, samt mån om att säljare och köpare ska få nödvändig information och få till och förstå köpekontraktet.",2
"Bättre frisör än Leif får man leta efter. Ytterst professionell, oerhört noggrann och alltid den bästa servicen. Håret är i trygga händer hos Leif. Tack!",2
KATASTROF REKOMENDERAR INTE ALLS OM DU FÅR HEM VARA OCH DU ÖPPNAR BARA STT SE OM DEN PASSAR ELLER OM FÄRGEN STÄMMER I FALL DU ÄR INTE NÖJD DÅ SÄGER DE DU FÅR INTE RETÖTERA VARA EFTERSOM DU HAR ÖPPNAT DEN SÅ ÄR DET BARA,0
Trevligt bemötande men maten var under all kritik. Har varit och ätit frukost innan och varit nöjd och lunch. Nu var vi där och åt middag kunde knappt äta upp.,0
Köpte en decanter som var felkonstruerad. Väl bemötta med stor vilja att vilja rätta till. En myyycket bra upplevelse,2
Tyvärr bortkastade pengar. Charlie Söderberg pratade om att det var money back guarantee. Skulle gärna ha dem tillbaka. ,0
Snabb service. Utan tidsbokning blev släpkärran klar samma dag. Mycket vänligt bemötande.,2
"Väldigt trevliga försäljare ""norrlänningar"" som såg kunden och tog sig tid för våra frågor och önskemål. Önskar att fler kunde få samma bemötande. Mycket nöjd över köpet",2
"Ganska ointresserad personal, maten var kall",0
"Arrogant skitstövel, annars är jag nöjd.",0
"Detta var mitt allra första besök på kliniken, dit jag blivit rekommenderad av en god vän när jag var tvungen att byta tandläkare. Jag bokade via den utmärkta hemsidan och fick ett välkomnande och kompetent bemötande, och jag ser fram emot effektiva behandlingar.",2
"Skandal är det enda jag kommer på. Avfärdad redan i telefon,trots att jag är listad här. Ingen läkartid gick att uppbringa. Mycket sorgligt!Detta gäller alltså Vårdcentralen.",0
Mycket korrekt och snabb. Tydlig med att beskriva och förklara varje steg i processen. Alltid trevligt bemötande. Anlitar gärna Martina om behov uppstår i framtiden.,2
Middag. Kyparen verkade berusad. Maten ok men kall och det kostade skjortan.,0
"Super trevligt! God mat, bra veg alternativ och supertrevlig personal, smidigt att boka på hemsidan. Nöjda!! Men.. Jag och min vän är arkitekter och tror det finns viss potential med en viss",2
ASH var duktiga och levererade i princip på tid det de hade utlovat (och mot fastpris utan problem). Vi kommer antagligen att använda dem igen!,2
Sålde en villa. Marcus är mycket kunnig och förtroendeingivande. Alltid glad och hjälpsam. Inga problem är för stora. Svarade alltid om man behövde hjälp. Marcus motsvarade alla förväntningar jag hade.,2
Bytte bromsklossar fram o bak på bilen. Vänlig personal som jobbade snabbt medan jag väntade. En prisnivå som låg långt under vad andra skulle ha (bla Volvo). Bra för mig som kund.,2
Supertrevligt bemötande från första stund. Har haft en fönsterputsning som var jättebra. Prenumerar på er tjänst också där ni var tionde vecka putsar utvändigt. Funkar klckrent!,2
Väldigt nöjda med kvaliteten på städningen och under ca två års tid som kunder har vi i princip aldrig haft någon vikarie.,2
Enkelt att beställa och snabb leverans. Jag har börjat använda det jag beställde för 5 dagar sen och det är för tidigt att säga något om huruvida de hjälpt mig eller inte.,2
Har gjort dålig/fel service. Tar inte ansvar för sitt arbete. Nonchalant.,0
"Har varit på Paraden tidigare, både lunch och kväll. Maten ok men serveicen är inte bra, vi väntade 40 minuter på att få vår mat!!  Det var ändå inte fullt i restaurangen.",0
"Mycket missnöjd, håller inte vad de lovar och ljuger. ""mekanikerna"" är otrevliga och försäljarna gör allt för att lura en..",0
"Bra, effektivt och med resultat godkänt för besiktning av hyresvärdens besiktningsman. Prisvärt",2
"samarbetar med lika usla birka fastighetsförvaltning,dålig information, usel service",0
Instämmer.....ingen hjälp och bara hänvisar till Fortus. MKT dåligt. Faktura avgift.????,0
Personalen är trevliga men tyvärr ingen bra kvalite på klippningen. Håret är snett klippt och hade schampo kvar i håret.,0
"Fantastisk utsikt,  bra service och god mat. Helt perfekt lunch och bokar man bord innan så åker man hiss utan avgift",2
Jag har fått väldigt bra service och bra bemötande. Tack för hjälpen.,2
"Vi var fyra till bords som firade min svägerskas födelsedag. Utsökt mat, perfekt vinrekommendation och personlig service. Allt över förväntan!",2
"Här är ljust, fräscht och annorlunda att äta. Miljön gör mycket. Lika fräsch mat också.",2
Snabb leverans höll vad de lovade.  Ska bli intressant och se om den ger energin också. ;),2
"PhoneHero Vasastan är riktiga fittor. De delar ut ditt telefonnummer utan ditt samtycke till tredje part, som t ex reco.se. Sen får man massa spam som man inte kan blockera. Riktiga kräk, med andra ord.",0
Om man vill ha något åtgärdat ska man nog inte anlita Söderkvist. Utan värme i huset under 2 veckor utan att ens göra ett försök att hjälpa till.,0
Installation flöt på bra men sen när man får problem blir det knepigt att få respons.,0
Bemötandet i telefon var bra men dom som kom och städade gjorde inget bra jobb.fick komma åter och göra om vissa delar städning gällde ett radhus som jag sålde,0
Städningen har varit bristfällig och bolaget har inte svarat på synpunkter och kritik Bra bokning men ingen bra uppföljning av tjänsten! ,0
"En jättebra lunchrestaurang, alltid god mat, fräsch salladsbuffé och trevlig personal.",2
Otroligt skicklig frisör Smart och serviceinriktad Lätt att rekommendera till andra En verklig tillgång för salongen,2
Gillade inte varorna så skickade tillbaks dem.,0
"Snabba, pålitliga och trevliga! K3-gruppen har vid flera tillfällen gjort målningsjobb hos mig, är nöjd.",2
Proffsigt bemötande. Påläst  och lyhörd vilket gav mej som köpare en trygghet i min största affär i livet.,2
Har inte träffat mäklaren......................................,0
"Trevlig och hjälpsam personal. Jag var orolig för maten då jag har speciell kost. Det var onödigt, då maten fungerade utmärkt. Trevlig konstguidning!",2
Beställning och betalning gjordes måndag den 31/7 och jag blev lovad en till två dagars leverans då det var bråttom. DHL tog 5 dagar på sej för leveransen. Då hade redan båten gått. Bemötandet var mycket bra men byt transportföretag.,0
Han var mycket artig och hade mycket professionell bemötande och vi köpte en radhus med hjälp av honom. Jag tycker att vi hade fått all information som vi behövde från företaget och vi är nöjda med vår köp.,2
Ta ett gott råd och spendera pengar i en annan djurbutik än denna! Öppet otrevlig ägare som helt saknar känsla för service!! Vi handlar aldrig där igen!! :(,0
"Restaurang Akvarellen, Elegentorpsvägen 10, 146 30 Tullinge Usel mat, verkar sakna grundläggande matlagningskunskaper. Undvik detta ställe.",0
Bemötandet var väldigt bra. Trevlig och professionell kursledare. Kursen levde upp till mina förväntningar till största del. ,2
"Wonderful, Hard-Working, and Friendly Staff. Highly recommend Stjärnans Städ.",2
Bra och snabb leverans lätt navigerad web sida BRA ;),2
"Max är en bra resturnag, men väldigt go mat. Några av personalen är väldigt tråkiga men annars så är dom andra är väldigt trevliga. Bjuder alltid på kaffe efter maten. ligger lite utanför själva centrumet men det är ju alltid mysigt och ta en liten promenad dit.",2
Vi beställde sport vattenflaskor till vårat bröllop. Vi fick ett bra bemötande och personal som engagerade sig för att allt skulle bli bra. Vi är mycket nöjda med T.S reklam.,2
Good cleaning services but terrible to deal with! A headache!,0
"Jag var mycket besviken över kvalitén på tjänsten jag fick. jag tror att:  Inte alls värt pengarna, extremt dåligt. I slutet var jag tvungen att byta till en annan firma och en advokat som räddade det här målet åt mig.",0
Söndag brunch. Vi fick plats på nedervåning  som var mysigt och perfekt för vår födelsedag träffan.,2
"Bra bemötande, genomgång innan, grym service, goa flyttgubbar och fort gick det när det var flyttdax. Kan varmt rekommendera Guldheden",2
"Inte så god mat, bra efterrätter, för hög ljudvolym dyrt",0
"Bemötandet har varit snabbt och vänligt. Däckskifte, förvaring och fälgtvätt. Förväntningarna har befriats. Jag kan rekommendera Km Däck till alla.",2
"Lagning av hål i visdomstand. Vänligt och glattbemltande Professionell behandling, snabbt ochsmärtfritt",2
Nejqwwwssssssssssssssssßßssssssssszssß,0
Köpt en vara vid ett tillfälle via internet butik. Inga som helst problem med något.,2
"Lämnade bilen m hjälp av bärgare då min bil inte ville starta. Dagen efter startade den utan problem. Fick hämta bilen o betala en lite summa. Kan alltså inte ge nån recension då inget ""riktigt"" jobb blev gjort på min bil! Personalen var dock jättetrevlig!",2
"Köpte bostad för första gången. Trevlig, kunnig, professionell och snabb mäklare. Allt kändes tryggt och bra under hela processen.",2
Jag äger tradarn och jo trevlig är jag och laga mat kan jag Välkommen,2
"Gott bemötande, lyhörd frisör, håller tider och bra att kunna boka online.",2
Rekommenderas varmt. Överträffar alltid våra förväntningar! Tack för vårt fantastiska nya badrum och vår supermysig altan! Ses snart för nästa projekt! ,2
Dök aldrig upp på avtalad tid. Visade svalt intresse att göra ett nytt försök. Inget som bygger förtroende direkt. Utifrån den erfarenhet skulle jag inte anlita Palma Bygg.,0
Proffsig och vänligt bemötande. Snabb återkoppling. Håller måttet på alla sätt.,2
Kom inte på utsatt tid och har inte leverera den kompensation som blev utlovad på grund av detta.,0
Köpte en borätt. Snabb affär som sköttes snyggt. Var till hjälp långt efter köpet också.  Professionell mäklare.,2
"Mycket seriöst företag  trevliga, hjälpsamma och kunninga och snabb installation på värmepump",2
Smidigt att kunna hämta upp varorna. Snabb leverans och superbra service,2
Dom har varit till mycket stor hjälp för mig å kortat ner min sjukfrånvaro från jobbet avsevärt när jag haft ont i min rygg!,2
Bra och snabb service Billigt Enkelt att få bra offert,2
Trevligt bemötande. God mat. Bra show.,2
Gjorde en utvändig behandling av ny bil. Otroligt professionellt bemötande och enastående resultat. Mats redogjorde noga för behandlingen och tog sig tid att svara på alla frågor. Kan bara rekommendera Wellkept!,2
Snabb leverans och svarar på mail när man har frågor. Trevligt bemötande kan mycket väl rekommendera detta företag :),2
Mikaela är mycket trevlig och yrkeskunnig jag är alltid nöjd när jag går från salongen Anne Wilund,2
Superbra! Gillar när frisörer har egna idéer. Och lyssnar på mina också såklart.,2
"Kan varmt rekommendera Monas. Supergullig och duktig på klipp, färg och manikyr.",2
Ett mycket trevligt bemötande. Bra på att förklara alla detaljer. Vi är väldigt nöjd med de arbete han har lagt ner,2
Vi tycker att Stadab gör ett bra jobb hos oss.,2
Jätte bra bemötande. Kunnig och ger ett ärligt intryck. Rekommenderas,2
Jag är inte nöjd. Den Botox jag fick gav ingen effekt alls och när jag försökte boka tid för återbesök rann det bara ut i sanden. Skulle INTE rekommendera detta ställe!,0
"Köpte vindrutetorkare till min Mercedes Aklass. Fick hjälp att byta. Mycket bra bemötande från er verkstad. Tyckte dock vindrutetorkarna var väldigt dyra, märke Bosch 750kr!!!!",2
Köpte vinterjackor till vårt damlag i innebandy. Har handlat av TS reklam tidigare och precis som då så var jackorna klara före utsatt leveranstid.,2
"Dålig och nonchalant service, kommer inte rekommendera denna restaurang.",0
Jag hade en mobil som slocknade och tänkte testa att byta batteri. Jag fick en gratis diagnos där det visade sig vara skärmen som lagt av. Byte skärm och batteri. Klart på under timman.,2
"Beställde nya rullgardiner på balkongen, då de gl var sköra efter 23 års solgassande i sydläge. Fick dem uppsatta efter 14 dagars väntan, det hade sagts 4 veckors väntan, så det var positivt. Inga problem har jag haft. Betalde veckan efter upphängning. Fungerar bra.",2
"Helt nöjd. Vänlig, lugn, snabb, effektiv och mycket lätt att samarbeta med.",2
"Ok. Ett minus var att efter mitt 1:a besök, blev hon sjuk och jag ringde för en ny tid och ingen svarade. Som betalande kund känner jag  att det ligger i deras intresse att återbilda mig och ta kontakt. Sen dess har jag inte hört ngt.",0
"Oseriösa lycksökare som telefonterrar en när man byter till annan, billigare leverantör och därefter skickar faktura för ""avtalsbrott"". Akta er för Göta Energi!",0
"Botox panna .  Höll inte alls länge, fick göra om en månad senare i Halmstad. Fick ej behandlingen där jag ville ha heller eftersom jag bokat fel område i pannan på nätet. Försökte förklara och pekade men läkaren sket i det. Värdelöst. ",0
Jag har fått två påminnelser om att göra utvärdering men har ännu inte fått mina varor!!!,0
"Vi har sålt ett HSB Bostadsrättsradhus. Vi upplevde Zanna som noggrann, lyhörd, kompetent och trevlig. Vi är nöjda med slutresultatet och kan varmt rekommendera henne.",2
"Dålig service, bränd mat & alldeles för tight mellan borden till sällskap bredvid. Lite värde för pengarna.  Kommer inte komma tillbaka. ",0
Mycket kompent personal. God information. Vänligt bemötande.,2
"Bra och trevlig mäglare, som hjalp oss gennom hela processen på ett bra sätt.",2
Storstädning Blev bra bemött av städarna Dock var reslutatet dåligt Slarvigt och dåligt städat tyvärr,0
Tyvärr va jag inte nöjd med min fransförlängning som jag gjorde!,0
"Bra miljö, dålig service. Bookmakertoast med oxfilé var inte oxfilé. Vi hade en dålig upplevelse.",0
"Vi köpte OVK-besiktning Mycket bra bemötande av tjänsteman Skötte sig, trots negativt resultat på ett utmärkt sätt",2
Superbra bemötande och oerhört trevlig kvinna son driver salongen! Har gått till henne ett tag och är alltid nöjd med resultatet!,2
Kunnig och kompetent personal. Löste mitt problem omgående till bra pris.,2
"Tyvärr måste jag ge sämsta möjliga betyg. Stämde inget när vi använde dem. Felbeställt badkar, 5 veckar mot att de sa ca 3 v. Inget bra bemötande..",0
"denna gång, till skillnad mot tidigare, var personalen inte särskilt uppmärksam, vi fick vänta länge på att beställa dagens lunch, och väntade 15-20 min på att få beställa kaffe, samt att få notan. Maten var som vanligt god.",0
